user_id,age,level,sex,orders,values,recent_date
4796,37,High,Male,323,289653,2018/8/2 12:24:28
4916,45,High,Male,986,193451,2018/8/2 12:24:28
6142,49,High,Male,91,61885,2018/8/2 12:24:28
6170,67,High,Male,396,195161,2018/8/2 12:24:28
7178,18,High,Male,1059,236262,2018/8/2 12:24:28
7273,43,High,Male,627,265266,2018/8/2 12:24:28
9530,34,High,Male,551,173730,2018/8/2 12:24:28
196,36,High,Male,137,99374,2018/8/3 12:24:28
347,31,High,Male,170,156464,2018/8/3 12:24:28
2738,19,High,Female,301,116562,2018/8/3 12:24:28
6057,22,High,Male,193,72310,2018/8/3 12:24:28
6940,23,High,Male,133,113700,2018/8/3 12:24:28
7074,41,High,Male,203,174395,2018/8/3 12:24:28
8323,65,High,Female,280,125768,2018/8/3 12:24:28
8350,28,High,Male,1215,791084,2018/8/3 12:24:28
9366,23,High,Male,864,274797,2018/8/3 12:24:28
664,17,High,Female,167,80077,2018/8/4 12:24:28
4767,30,High,Female,672,205204,2018/8/4 12:24:28
5621,49,High,Female,277,178749,2018/8/4 12:24:28
7148,22,High,Female,125,64292,2018/8/4 12:24:28
7853,45,High,Male,1068,207277,2018/8/4 12:24:28
8794,36,High,Male,244,193026,2018/8/4 12:24:28
8817,40,High,Male,326,190290,2018/8/4 12:24:28
9373,26,High,Male,238,189590,2018/8/4 12:24:28
9591,38,High,Male,309,252250,2018/8/4 12:24:28
9784,58,High,Female,214,150560,2018/8/4 12:24:28
9995,29,Normal,Male,496,309620,2018/8/4 12:24:28
3262,33,High,Female,319,83446,2018/8/5 12:24:28
5732,35,High,Male,895,161141,2018/8/5 12:24:28
7142,42,High,Male,240,198692,2018/8/5 12:24:28
7598,24,High,Male,3774,403865,2018/8/5 12:24:28
7934,48,High,Female,109,48885,2018/8/5 12:24:28
8510,40,High,Male,109,33155,2018/8/5 12:24:28
8536,50,High,Male,532,172046,2018/8/5 12:24:28
9214,51,High,Male,781,186845,2018/8/5 12:24:28
9555,43,High,Male,360,262038,2018/8/5 12:24:28
1458,61,High,Male,128,120939,2018/8/6 12:24:28
3783,24,High,Female,342,200973,2018/8/6 12:24:28
4677,37,Normal,Male,112,73199,2018/8/6 12:24:28
5033,40,High,Male,416,201495,2018/8/6 12:24:28
7506,32,High,Male,320,170108,2018/8/6 12:24:28
9489,21,High,Male,230,212407,2018/8/6 12:24:28
487,40,High,Female,1032,347934,2018/8/7 12:24:28
3053,35,High,Female,317,144322,2018/8/7 12:24:28
3860,20,Low,Male,303,221095,2018/8/7 12:24:28
4403,52,High,Male,45,23780,2018/8/7 12:24:28
6052,26,High,Female,1373,236242,2018/8/7 12:24:28
6748,47,High,Female,696,321851,2018/8/7 12:24:28
6834,54,High,Male,1616,197184,2018/8/7 12:24:28
8916,25,High,Male,315,187653,2018/8/7 12:24:28
9035,32,High,Male,167,140092,2018/8/7 12:24:28
9342,20,High,Male,98,41721,2018/8/7 12:24:28
312,22,High,Male,452,199698,2018/8/8 12:24:28
1342,42,High,Female,671,173938,2018/8/8 12:24:28
4539,54,High,Male,1162,206964,2018/8/8 12:24:28
7701,17,High,Female,307,287160,2018/8/8 12:24:28
8179,25,High,Male,269,187540,2018/8/8 12:24:28
1571,48,High,Male,98,65535,2018/8/9 12:24:28
2171,24,High,Male,994,353010,2018/8/9 12:24:28
2365,39,High,Male,219,103986,2018/8/9 12:24:28
2983,37,High,Male,636,271767,2018/8/9 12:24:28
3673,36,Normal,Male,178,160120,2018/8/9 12:24:28
5886,34,High,Male,1843,210164,2018/8/9 12:24:28
6397,70,High,Female,411,176493,2018/8/9 12:24:28
9537,52,Normal,Female,225,115209,2018/8/9 12:24:28
277,24,High,Female,414,279472,2018/8/10 12:24:28
691,30,High,Female,470,189620,2018/8/10 12:24:28
1727,45,High,Female,114,98881,2018/8/10 12:24:28
3322,25,Other,Male,743,374163,2018/8/10 12:24:28
3833,38,High,Male,202,170020,2018/8/10 12:24:28
4502,37,High,Male,64,31023,2018/8/10 12:24:28
7258,35,High,Male,452,114605,2018/8/10 12:24:28
7510,18,Low,Male,216,115630,2018/8/10 12:24:28
8487,45,High,Male,521,102147,2018/8/10 12:24:28
8866,37,High,Male,121,66686,2018/8/10 12:24:28
9259,45,High,Male,284,205100,2018/8/10 12:24:28
299,21,Normal,Female,692,153718,2018/8/11 12:24:28
2814,45,Low,Female,235,132563,2018/8/11 12:24:28
2859,39,High,Male,1121,188391,2018/8/11 12:24:28
4239,64,High,Female,277,199298,2018/8/11 12:24:28
5685,42,High,Female,298,196001,2018/8/11 12:24:28
6206,24,Normal,Female,230,86745,2018/8/11 12:24:28
7414,48,High,Female,50,39464,2018/8/11 12:24:28
7453,64,Normal,Male,468,256466,2018/8/11 12:24:28
8090,29,High,Male,388,382272,2018/8/11 12:24:28
8130,73,High,Male,428,301210,2018/8/11 12:24:28
9150,36,High,Female,98,51424,2018/8/11 12:24:28
403,41,High,Male,968,445382,2018/8/12 12:24:28
1255,31,High,Female,301,163594,2018/8/12 12:24:28
1292,58,High,Female,468,186791,2018/8/12 12:24:28
1332,47,High,Male,67,46857,2018/8/12 12:24:28
1674,37,High,Male,443,171150,2018/8/12 12:24:28
4908,41,High,Male,641,374764,2018/8/12 12:24:28
5852,25,High,Male,384,76144,2018/8/12 12:24:28
6528,44,Low,Female,286,111275,2018/8/12 12:24:28
7022,37,High,Male,89,24106,2018/8/12 12:24:28
7700,25,High,Male,262,102460,2018/8/12 12:24:28
9753,23,High,Female,72,45317,2018/8/12 12:24:28
24,59,High,Female,519,109015,2018/8/13 12:24:28
245,32,High,Female,237,183916,2018/8/13 12:24:28
934,18,High,Female,1106,293227,2018/8/13 12:24:28
1367,54,High,Male,700,449257,2018/8/13 12:24:28
2601,45,High,Male,348,160167,2018/8/13 12:24:28
2728,80,High,Male,304,184335,2018/8/13 12:24:28
3091,35,High,Male,221,169809,2018/8/13 12:24:28
3155,40,High,Female,336,291192,2018/8/13 12:24:28
4105,38,High,Male,781,177305,2018/8/13 12:24:28
5371,32,Normal,Male,229,153078,2018/8/13 12:24:28
8590,28,High,Female,374,168524,2018/8/13 12:24:28
9093,32,High,Male,678,164197,2018/8/13 12:24:28
9488,35,High,Female,533,119006,2018/8/13 12:24:28
129,39,High,Male,596,365739,2018/8/14 12:24:28
201,19,High,Male,183,170653,2018/8/14 12:24:28
444,44,Low,Female,1257,290521,2018/8/14 12:24:28
2233,44,Normal,Male,451,239539,2018/8/14 12:24:28
2320,22,High,Male,429,230574,2018/8/14 12:24:28
2614,52,High,Male,688,159755,2018/8/14 12:24:28
3855,54,High,Male,60,33863,2018/8/14 12:24:28
4226,36,High,Male,421,281021,2018/8/14 12:24:28
4846,30,High,Female,476,156718,2018/8/14 12:24:28
4999,30,High,Male,310,296509,2018/8/14 12:24:28
6532,43,Low,Male,1798,313022,2018/8/14 12:24:28
6747,45,High,Female,956,205644,2018/8/14 12:24:28
6959,24,High,Male,188,39615,2018/8/14 12:24:28
6966,23,Low,Male,356,107190,2018/8/14 12:24:28
7435,22,High,Male,134,102684,2018/8/14 12:24:28
7635,28,High,Female,76,50814,2018/8/14 12:24:28
647,27,High,Female,568,288341,2018/8/15 12:24:28
2293,64,High,Female,315,201293,2018/8/15 12:24:28
2332,25,Low,Male,730,207342,2018/8/15 12:24:28
2919,31,High,Female,530,452405,2018/8/15 12:24:28
3174,23,Normal,Male,819,128604,2018/8/15 12:24:28
4631,40,Low,Female,144,91949,2018/8/15 12:24:28
4760,42,High,Male,1318,195124,2018/8/15 12:24:28
5631,41,High,Female,216,78410,2018/8/15 12:24:28
6695,44,High,Male,132,104196,2018/8/15 12:24:28
7432,32,High,Male,2119,400535,2018/8/15 12:24:28
7880,50,High,Female,1164,133963,2018/8/15 12:24:28
8196,43,High,Female,319,209149,2018/8/15 12:24:28
9388,19,High,Female,855,369527,2018/8/15 12:24:28
9612,46,High,Female,163,82946,2018/8/15 12:24:28
9619,48,Normal,Female,463,102938,2018/8/15 12:24:28
9861,32,High,Male,186,130057,2018/8/15 12:24:28
543,35,High,Male,558,233327,2018/8/16 12:24:28
801,64,High,Male,1877,270333,2018/8/16 12:24:28
3896,17,High,Female,563,200199,2018/8/16 12:24:28
5210,27,High,Male,2692,376936,2018/8/16 12:24:28
5529,55,Low,Female,96,81865,2018/8/16 12:24:28
6009,48,High,Male,209,185385,2018/8/16 12:24:28
6791,41,High,Male,1033,126094,2018/8/16 12:24:28
6967,19,Low,Female,1379,206874,2018/8/16 12:24:28
8608,48,High,Male,268,189762,2018/8/16 12:24:28
8778,30,High,Male,711,242460,2018/8/16 12:24:28
1791,50,High,Male,664,211319,2018/8/17 12:24:28
1885,29,Other,Male,182,149943,2018/8/17 12:24:28
2864,90,High,Female,244,171956,2018/8/17 12:24:28
3731,37,Low,Female,408,244341,2018/8/17 12:24:28
4178,25,High,Female,437,171114,2018/8/17 12:24:28
5204,35,High,Female,457,253860,2018/8/17 12:24:28
6026,19,,Male,256,112432,2018/8/17 12:24:28
3625,21,Low,Female,391,342575,2018/8/18 12:24:28
4288,68,High,Male,273,241174,2018/8/18 12:24:28
5385,37,High,Male,76,61299,2018/8/18 12:24:28
8885,44,High,Male,339,89413,2018/8/18 12:24:28
9232,35,High,Male,702,340110,2018/8/18 12:24:28
418,20,High,Male,464,61777,2018/8/19 12:24:28
633,26,High,Male,78,75654,2018/8/19 12:24:28
2018,47,Low,Male,376,185465,2018/8/19 12:24:28
2796,18,High,Male,185,36411,2018/8/19 12:24:28
3327,25,High,Male,1465,159732,2018/8/19 12:24:28
3706,30,High,Male,196,173647,2018/8/19 12:24:28
5879,36,High,Male,228,107410,2018/8/19 12:24:28
5898,59,High,Male,2641,359292,2018/8/19 12:24:28
7183,40,High,Female,174,135056,2018/8/19 12:24:28
7862,24,Low,Female,81,48343,2018/8/19 12:24:28
9138,28,High,Male,229,175262,2018/8/19 12:24:28
71,31,Low,Female,347,309974,2018/8/20 12:24:28
1100,41,High,Male,323,293791,2018/8/20 12:24:28
1843,26,High,Male,365,153434,2018/8/20 12:24:28
2490,70,High,Female,383,262345,2018/8/20 12:24:28
4587,47,High,Female,146,121958,2018/8/20 12:24:28
5216,57,High,Male,123,20953,2018/8/20 12:24:28
5883,34,High,Male,331,204461,2018/8/20 12:24:28
6654,63,High,Male,140,66634,2018/8/20 12:24:28
7798,44,Low,Male,1157,468706,2018/8/20 12:24:28
9706,47,High,Male,491,168191,2018/8/20 12:24:28
2923,27,High,Male,218,169662,2018/8/21 12:24:28
3337,51,High,Male,205,138847,2018/8/21 12:24:28
6595,21,High,Female,691,434102,2018/8/21 12:24:28
7454,23,High,Female,170,169188,2018/8/21 12:24:28
7564,44,High,Male,280,99203,2018/8/21 12:24:28
7996,35,High,Male,194,177974,2018/8/21 12:24:28
9893,67,High,Male,301,274451,2018/8/21 12:24:28
1931,57,High,Female,431,176079,2018/8/22 12:24:28
2992,51,High,Male,739,172962,2018/8/22 12:24:28
3389,46,High,Male,237,192779,2018/8/22 12:24:28
5321,29,High,Male,242,148550,2018/8/22 12:24:28
6131,39,Low,Female,300,189385,2018/8/22 12:24:28
47,44,High,Female,154,128354,2018/8/23 12:24:28
703,28,High,Male,2262,296450,2018/8/23 12:24:28
763,26,High,Female,262,171114,2018/8/23 12:24:28
799,50,High,Male,37,23780,2018/8/23 12:24:28
1032,23,Low,Female,1078,137994,2018/8/23 12:24:28
1325,33,High,Female,45,40681,2018/8/23 12:24:28
1383,19,Low,Female,501,234151,2018/8/23 12:24:28
3778,25,High,Female,427,209970,2018/8/23 12:24:28
4354,24,High,Male,561,137591,2018/8/23 12:24:28
5468,69,High,Male,127,108196,2018/8/23 12:24:28
5986,61,High,Female,168,149981,2018/8/23 12:24:28
6392,33,Low,Male,1478,403552,2018/8/23 12:24:28
6439,35,High,Female,656,342824,2018/8/23 12:24:28
6953,73,High,Male,331,161251,2018/8/23 12:24:28
9189,36,High,Female,256,215392,2018/8/23 12:24:28
3460,69,High,Male,186,88566,2018/8/24 12:24:28
5036,52,High,Male,256,195462,2018/8/24 12:24:28
7763,28,High,Female,278,122922,2018/8/24 12:24:28
9285,64,High,Female,453,292639,2018/8/24 12:24:28
291,21,High,Male,686,231931,2018/8/25 12:24:28
376,46,High,Male,106,80914,2018/8/25 12:24:28
1715,31,High,Male,78,77634,2018/8/25 12:24:28
3626,30,High,Male,293,206051,2018/8/25 12:24:28
4150,34,High,Male,640,260560,2018/8/25 12:24:28
4184,32,High,Female,280,153963,2018/8/25 12:24:28
7504,49,High,Male,260,122177,2018/8/25 12:24:28
8263,28,High,Male,346,203710,2018/8/25 12:24:28
9060,37,High,Male,280,218490,2018/8/25 12:24:28
2140,26,Low,Male,106,60726,2018/8/26 12:24:28
3050,23,High,Male,368,110128,2018/8/26 12:24:28
3279,58,High,Female,143,111169,2018/8/26 12:24:28
3512,46,High,Female,146,97883,2018/8/26 12:24:28
4333,46,High,Male,310,33794,2018/8/26 12:24:28
4342,53,Low,Male,455,174040,2018/8/26 12:24:28
5496,35,High,Male,512,112160,2018/8/26 12:24:28
7028,37,High,Female,263,120045,2018/8/26 12:24:28
7918,40,High,Male,686,403550,2018/8/26 12:24:28
7991,57,High,Male,528,300104,2018/8/26 12:24:28
321,29,High,Female,919,200381,2018/8/27 12:24:28
1622,57,High,Male,490,175942,2018/8/27 12:24:28
2901,28,High,Female,311,298696,2018/8/27 12:24:28
3025,35,High,Male,1133,237943,2018/8/27 12:24:28
3722,39,High,Male,83,33355,2018/8/27 12:24:28
3944,64,High,Male,671,550848,2018/8/27 12:24:28
7305,31,High,Male,529,351141,2018/8/27 12:24:28
7365,37,High,Female,1340,328301,2018/8/27 12:24:28
8579,37,High,Female,206,129263,2018/8/27 12:24:28
9431,58,High,Male,377,220789,2018/8/27 12:24:28
9882,37,High,Male,466,291981,2018/8/27 12:24:28
208,58,High,Female,250,210563,2018/8/28 12:24:28
1724,45,High,Male,352,182655,2018/8/28 12:24:28
2328,29,High,Male,387,214858,2018/8/28 12:24:28
2660,78,High,Male,220,136198,2018/8/28 12:24:28
2765,55,High,Female,114,92215,2018/8/28 12:24:28
3417,56,High,Male,183,174351,2018/8/28 12:24:28
5419,54,High,Female,328,182388,2018/8/28 12:24:28
7061,37,High,Male,199,175759,2018/8/28 12:24:28
7238,64,High,Female,1173,174826,2018/8/28 12:24:28
8328,43,Low,Male,366,313181,2018/8/28 12:24:28
9013,21,High,Male,184,109952,2018/8/28 12:24:28
9737,50,High,Male,837,204447,2018/8/28 12:24:28
41,53,High,Male,92,88506,2018/8/29 12:24:28
325,43,High,Female,240,187728,2018/8/29 12:24:28
1923,50,High,Male,283,159219,2018/8/29 12:24:28
2155,33,High,Female,227,125249,2018/8/29 12:24:28
2165,34,High,Male,274,244147,2018/8/29 12:24:28
2440,38,High,Male,143,31069,2018/8/29 12:24:28
3951,77,High,Female,846,147284,2018/8/29 12:24:28
4235,22,High,Male,244,180052,2018/8/29 12:24:28
5871,41,High,Female,202,63596,2018/8/29 12:24:28
6147,33,High,Male,328,292217,2018/8/29 12:24:28
6295,45,Low,Female,193,148222,2018/8/29 12:24:28
6681,81,High,Male,133,122651,2018/8/29 12:24:28
7741,58,High,Male,146,140363,2018/8/29 12:24:28
9443,43,High,Female,157,153160,2018/8/29 12:24:28
9999,31,High,Female,366,164569,2018/8/29 12:24:28
584,57,High,Male,436,103948,2018/8/30 12:24:28
830,41,High,Female,351,180572,2018/8/30 12:24:28
1317,52,Normal,Female,230,168381,2018/8/30 12:24:28
1971,54,High,Male,227,138852,2018/8/30 12:24:28
2156,41,High,Male,861,222142,2018/8/30 12:24:28
3023,48,High,Female,443,119199,2018/8/30 12:24:28
3714,29,High,Female,263,174163,2018/8/30 12:24:28
4518,25,High,Male,2449,267012,2018/8/30 12:24:28
4641,20,High,Female,1227,249087,2018/8/30 12:24:28
4690,29,High,Male,929,194200,2018/8/30 12:24:28
7220,34,High,Female,144,118941,2018/8/30 12:24:28
8870,57,High,Male,1339,192869,2018/8/30 12:24:28
9515,23,High,Male,380,129232,2018/8/30 12:24:28
9716,59,High,Male,2836,329059,2018/8/30 12:24:28
4198,22,High,Male,161,87867,2018/8/31 12:24:28
4549,23,High,Male,752,182117,2018/8/31 12:24:28
5212,21,High,Female,168,105577,2018/8/31 12:24:28
5409,39,High,Male,247,102953,2018/8/31 12:24:28
5779,30,High,Male,403,133602,2018/8/31 12:24:28
7092,20,High,Female,2168,340475,2018/8/31 12:24:28
8485,45,High,Male,1573,377757,2018/8/31 12:24:28
8765,38,High,Male,306,100316,2018/8/31 12:24:28
9250,46,High,Female,513,213408,2018/8/31 12:24:28
585,42,High,Male,499,137390,2018/9/1 12:24:28
1981,49,High,Male,291,128132,2018/9/1 12:24:28
2985,64,High,Female,290,194894,2018/9/1 12:24:28
5384,45,High,Male,271,88564,2018/9/1 12:24:28
7069,48,High,Male,95,38950,2018/9/1 12:24:28
7234,32,High,Male,234,205152,2018/9/1 12:24:28
8241,47,High,Male,520,197702,2018/9/1 12:24:28
8860,51,High,Male,325,145166,2018/9/1 12:24:28
9049,57,High,Male,662,303986,2018/9/1 12:24:28
9606,20,High,Female,595,334633,2018/9/1 12:24:28
747,39,High,Male,50,48093,2018/9/2 12:24:28
988,48,High,Male,102,33109,2018/9/2 12:24:28
1485,36,High,Male,136,105021,2018/9/2 12:24:28
2957,28,High,Female,230,115971,2018/9/2 12:24:28
4305,53,High,Male,301,114758,2018/9/2 12:24:28
4909,25,High,Female,554,108779,2018/9/2 12:24:28
5941,44,Other,Female,368,252930,2018/9/2 12:24:28
6735,38,High,Male,244,214008,2018/9/2 12:24:28
7327,35,High,Female,89,82051,2018/9/2 12:24:28
8836,36,High,Female,120,66173,2018/9/2 12:24:28
9742,29,High,Female,384,193125,2018/9/2 12:24:28
9957,43,High,Male,264,225165,2018/9/2 12:24:28
524,38,High,Male,388,190387,2018/9/3 12:24:28
3351,30,High,Female,690,179446,2018/9/3 12:24:28
5404,34,High,Male,273,209808,2018/9/3 12:24:28
8693,55,High,Male,250,67433,2018/9/3 12:24:28
186,41,High,Female,505,143129,2018/9/4 12:24:28
831,24,High,Male,391,321435,2018/9/4 12:24:28
1848,25,High,Male,414,176520,2018/9/4 12:24:28
3004,47,High,Male,165,125892,2018/9/4 12:24:28
5703,21,High,Female,167,117606,2018/9/4 12:24:28
6353,37,High,Male,91,83375,2018/9/4 12:24:28
7181,32,High,Female,1574,199963,2018/9/4 12:24:28
7646,48,High,Male,425,185291,2018/9/4 12:24:28
8372,36,High,Male,318,224531,2018/9/4 12:24:28
9778,63,High,Male,369,101996,2018/9/4 12:24:28
2271,46,High,Male,247,216214,2018/9/5 12:24:28
2584,21,High,Male,40,34443,2018/9/5 12:24:28
5429,35,High,Male,242,133454,2018/9/5 12:24:28
6456,28,High,Female,371,201844,2018/9/5 12:24:28
6770,36,High,Female,44,32958,2018/9/5 12:24:28
6964,51,High,Female,638,216475,2018/9/5 12:24:28
1376,37,Low,Male,376,349116,2018/9/6 12:24:28
3647,20,High,Male,378,291979,2018/9/6 12:24:28
4050,19,High,Female,359,175499,2018/9/6 12:24:28
4557,40,Low,Female,1208,210275,2018/9/6 12:24:28
5057,57,High,Male,953,109638,2018/9/6 12:24:28
5317,30,Low,Male,1252,1184622,2018/9/6 12:24:28
5855,29,High,Female,1035,283760,2018/9/6 12:24:28
6129,38,High,Female,105,51838,2018/9/6 12:24:28
7214,35,High,Male,481,164526,2018/9/6 12:24:28
7405,70,High,Male,155,150886,2018/9/6 12:24:28
8174,32,High,Male,213,136480,2018/9/6 12:24:28
9341,27,High,Male,281,152683,2018/9/6 12:24:28
9673,44,High,Male,276,264740,2018/9/6 12:24:28
5555,47,High,Female,232,176319,2018/9/7 12:24:28
7406,45,High,Male,192,112362,2018/9/7 12:24:28
8086,53,High,Female,883,221722,2018/9/7 12:24:28
33,30,High,Male,63,59951,2018/9/8 12:24:28
2304,45,High,Male,285,238386,2018/9/8 12:24:28
5001,52,High,Male,356,155434,2018/9/8 12:24:28
6669,22,High,Male,652,199555,2018/9/8 12:24:28
7783,41,Low,Female,260,169628,2018/9/8 12:24:28
9227,47,Low,Male,163,161558,2018/9/8 12:24:28
1044,52,High,Male,82,44728,2018/9/9 12:24:28
1099,41,High,Male,173,118212,2018/9/9 12:24:28
1711,44,High,Male,311,303521,2018/9/9 12:24:28
3159,40,High,Female,451,170230,2018/9/9 12:24:28
6784,32,High,Male,898,604506,2018/9/9 12:24:28
251,19,High,Male,77,27382,2018/9/10 12:24:28
773,43,High,Male,417,146908,2018/9/10 12:24:28
817,32,High,Male,253,110331,2018/9/10 12:24:28
2841,25,High,Male,368,210278,2018/9/10 12:24:28
3691,50,High,Female,882,217083,2018/9/10 12:24:28
4358,24,High,Female,905,399449,2018/9/10 12:24:28
5285,25,High,Male,493,391591,2018/9/10 12:24:28
6007,33,High,Male,406,382764,2018/9/10 12:24:28
7417,25,High,Female,324,255647,2018/9/10 12:24:28
7769,22,High,Female,58,58916,2018/9/10 12:24:28
8821,39,High,Female,956,282153,2018/9/10 12:24:28
8838,29,Other,Male,262,159479,2018/9/10 12:24:28
9468,38,High,Male,195,129150,2018/9/10 12:24:28
772,54,High,Male,423,279129,2018/9/11 12:24:28
2027,27,High,Male,464,208406,2018/9/11 12:24:28
4282,25,High,Male,311,308144,2018/9/11 12:24:28
4570,36,High,Female,499,130926,2018/9/11 12:24:28
4876,42,High,Male,205,201732,2018/9/11 12:24:28
5415,37,High,Male,391,241306,2018/9/11 12:24:28
7577,47,High,Female,445,116279,2018/9/11 12:24:28
9754,43,Low,Male,339,311177,2018/9/11 12:24:28
364,56,High,Male,254,183081,2018/9/12 12:24:28
1048,41,High,Female,896,302122,2018/9/12 12:24:28
7088,52,High,Female,745,174421,2018/9/12 12:24:28
7213,47,High,Male,251,116927,2018/9/12 12:24:28
8249,58,High,Male,318,316849,2018/9/12 12:24:28
8315,28,High,Male,192,189346,2018/9/12 12:24:28
9674,31,High,Male,520,381153,2018/9/12 12:24:28
771,43,High,Male,247,226902,2018/9/13 12:24:28
902,27,High,Male,98,93235,2018/9/13 12:24:28
1262,28,High,Female,653,150296,2018/9/13 12:24:28
1666,32,High,Male,515,420895,2018/9/13 12:24:28
3134,45,High,Male,101,72896,2018/9/13 12:24:28
4390,40,High,Female,590,341539,2018/9/13 12:24:28
5522,29,High,Female,777,290740,2018/9/13 12:24:28
6120,50,High,Male,252,178530,2018/9/13 12:24:28
6246,32,High,Female,251,169841,2018/9/13 12:24:28
6642,42,Low,Female,373,129684,2018/9/13 12:24:28
7779,30,High,Female,976,370990,2018/9/13 12:24:28
8457,35,High,Male,1474,258037,2018/9/13 12:24:28
9982,48,High,Male,424,401333,2018/9/13 12:24:28
431,30,High,Female,136,29662,2018/9/14 12:24:28
3804,55,Low,Female,265,189985,2018/9/14 12:24:28
4364,52,High,Male,101,29658,2018/9/14 12:24:28
4485,63,High,Female,296,147440,2018/9/14 12:24:28
4606,48,High,Female,78,54759,2018/9/14 12:24:28
9046,49,High,Male,172,134797,2018/9/14 12:24:28
9602,37,High,Female,552,330826,2018/9/14 12:24:28
358,36,High,Female,2383,348022,2018/9/15 12:24:28
1236,54,High,Male,1140,166459,2018/9/15 12:24:28
1687,37,Low,Female,2021,256723,2018/9/15 12:24:28
2031,53,High,Male,229,166368,2018/9/15 12:24:28
3005,40,High,Male,160,78255,2018/9/15 12:24:28
5420,23,High,Male,242,205939,2018/9/15 12:24:28
5840,29,High,Male,115,38353,2018/9/15 12:24:28
6483,28,High,Male,1512,158834,2018/9/15 12:24:28
7087,26,High,Male,170,109080,2018/9/15 12:24:28
8170,49,Low,Female,279,185800,2018/9/15 12:24:28
9859,30,Normal,Male,216,137613,2018/9/15 12:24:28
2126,56,High,Female,373,242670,2018/9/16 12:24:28
2417,31,High,Male,191,151763,2018/9/16 12:24:28
5720,18,High,Female,579,120029,2018/9/16 12:24:28
6920,57,Low,Female,384,174132,2018/9/16 12:24:28
7355,28,High,Male,329,240172,2018/9/16 12:24:28
7871,46,Low,Female,432,384795,2018/9/16 12:24:28
8779,33,High,Male,248,202729,2018/9/16 12:24:28
2207,23,Low,Male,532,336360,2018/9/17 12:24:28
2783,53,High,Male,156,152652,2018/9/17 12:24:28
4089,24,High,Male,258,238917,2018/9/17 12:24:28
4706,47,Low,Male,450,379118,2018/9/17 12:24:28
6552,27,High,Male,351,336951,2018/9/17 12:24:28
6626,42,High,Male,286,273230,2018/9/17 12:24:28
6717,42,High,Male,486,255675,2018/9/17 12:24:28
6849,24,Normal,Female,80,73514,2018/9/17 12:24:28
6868,44,High,Female,188,179136,2018/9/17 12:24:28
7386,54,High,Male,45,31533,2018/9/17 12:24:28
8682,23,High,Male,234,101094,2018/9/17 12:24:28
8867,41,Normal,Male,344,74775,2018/9/17 12:24:28
9052,27,High,Male,64,61387,2018/9/17 12:24:28
9811,64,High,Male,495,477697,2018/9/17 12:24:28
450,42,Low,Male,291,197583,2018/9/18 12:24:28
1145,43,High,Male,505,165309,2018/9/18 12:24:28
2122,46,High,Female,152,27669,2018/9/18 12:24:28
3481,52,High,Female,1113,366232,2018/9/18 12:24:28
5194,48,High,Male,228,94342,2018/9/18 12:24:28
8324,31,High,Male,282,255004,2018/9/18 12:24:28
8898,23,High,Female,413,211049,2018/9/18 12:24:28
2035,53,High,Male,352,302868,2018/9/19 12:24:28
2694,39,High,Male,262,144169,2018/9/19 12:24:28
3655,70,High,Male,83,35494,2018/9/19 12:24:28
3773,25,High,Male,257,197871,2018/9/19 12:24:28
4613,38,High,Male,118,111499,2018/9/19 12:24:28
5666,22,High,Female,377,349368,2018/9/19 12:24:28
6494,32,High,Male,296,190290,2018/9/19 12:24:28
8033,48,Normal,Male,267,91251,2018/9/19 12:24:28
8854,27,High,Male,461,188711,2018/9/19 12:24:28
134,46,Low,Female,389,146195,2018/9/20 12:24:28
175,27,High,Female,979,253814,2018/9/20 12:24:28
904,53,High,Male,351,311020,2018/9/20 12:24:28
1661,47,High,Female,532,170846,2018/9/20 12:24:28
1723,21,High,Female,88,32616,2018/9/20 12:24:28
2676,56,High,Male,546,157486,2018/9/20 12:24:28
4136,49,High,Male,809,166789,2018/9/20 12:24:28
5075,18,High,Female,146,120283,2018/9/20 12:24:28
5957,39,High,Male,466,140752,2018/9/20 12:24:28
8063,38,High,Female,92,82880,2018/9/20 12:24:28
9490,43,High,Female,1939,197810,2018/9/20 12:24:28
2090,42,High,Male,1079,213821,2018/9/21 12:24:28
2623,50,Other,Male,607,273536,2018/9/21 12:24:28
2798,38,High,Female,457,187264,2018/9/21 12:24:28
3404,37,High,Male,177,112554,2018/9/21 12:24:28
3837,61,High,Male,294,147845,2018/9/21 12:24:28
3949,52,High,Male,209,192390,2018/9/21 12:24:28
4415,29,High,Female,322,168873,2018/9/21 12:24:28
5054,54,High,Male,648,212165,2018/9/21 12:24:28
5491,43,High,Male,112,111483,2018/9/21 12:24:28
6652,27,High,Male,303,205188,2018/9/21 12:24:28
6690,47,High,Male,148,121124,2018/9/21 12:24:28
8410,49,Low,Female,516,105431,2018/9/21 12:24:28
1493,58,High,Male,403,48433,2018/9/22 12:24:28
5030,53,High,Male,134,127671,2018/9/22 12:24:28
5252,19,High,Female,182,125591,2018/9/22 12:24:28
5991,33,High,Male,842,339388,2018/9/22 12:24:28
7047,47,High,Male,124,107231,2018/9/22 12:24:28
7223,31,High,Male,76,75755,2018/9/22 12:24:28
1460,28,High,Female,430,216481,2018/9/23 12:24:28
1506,17,Low,Male,74,32124,2018/9/23 12:24:28
1554,33,Low,Male,696,78707,2018/9/23 12:24:28
1800,49,High,Male,1155,188330,2018/9/23 12:24:28
2166,41,High,Male,3749,438696,2018/9/23 12:24:28
